,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24
0,0.3452718553316558,0.3434660600424978,0.33404776731841734,0.35037878021380947,0.3683440298408782,0.35905212178810864,0.3732725084610368,0.38033083286408825,0.3491677254878964,0.35543368082191934,0.34708200050426236,0.3900717496256872,0.39992651500947674,0.3829347094695736,0.3680392195897113,0.31901121778159836,0.349351583160462,0.37412209736097063,0.3530035438314488,0.3360151161014139,0.28439470070286565,0.3413424771558147,0.33196214906678273,0.3610830190370217,0.33021797275810505
1,0.32024780310128975,0.31864211622751976,0.30892945967699786,0.32522711862093784,0.34314394248929203,0.3336468003605655,0.34789421615841604,0.3549614988200816,0.3239685089118214,0.33034502667456295,0.3216534412648294,0.36439002914802593,0.37407755229845185,0.3571787299327058,0.3424643558896415,0.2938280386517179,0.32414533287102676,0.3486000969669329,0.3275030128066547,0.31053501348413637,0.25990946527154984,0.3163323573084915,0.3065469359336298,0.3355758114132639,0.3047885622703916
2,0.29912746501426335,0.29769226725228504,0.2878213380305085,0.3038510175075659,0.32171850403275654,0.31211091867373114,0.3262505252899032,0.3332930358504175,0.3026596686004893,0.30902689734508576,0.3000619824310496,0.34242497951943923,0.35196261140508966,0.3351988381329538,0.32068331768956676,0.2726490910056129,0.3027059143121227,0.3268404349908788,0.3058586871503451,0.28891316703001996,0.23949582783256537,0.295187490900097,0.28505846370513327,0.3138655866493996,0.28310429340712523
3,0.2767536142878854,0.2755006053232288,0.26553172654142027,0.281088429109747,0.2988967667785965,0.2892221292381269,0.3031424153094853,0.31013232172499255,0.2800538328009453,0.28632966926791786,0.27708555151092745,0.31892266179527906,0.3282941040332112,0.31171984375910433,0.29745260261087514,0.25027190520874076,0.2798622869142484,0.30361359088743983,0.282832446949132,0.2659149606290285,0.21806504407833635,0.2727591222261749,0.2622640925674973,0.2907210763184296,0.25995521137179045
4,0.25738707550203554,0.2562931599276167,0.24628599205696994,0.26130470748402895,0.2790570260784979,0.2693583583922257,0.2830163212544572,0.2899423468238557,0.260464280507617,0.26660533981060996,0.25712614530171396,0.29841739047181526,0.3076395601786588,0.2912619137001277,0.277235977164946,0.2309418468199161,0.2599987019914187,0.28338737227311994,0.26283407231731803,0.2459437816786118,0.19964546267120525,0.25332604443114937,0.24251219783903036,0.2705869153085822,0.23979497685929826
5,0.32709830032471937,0.3260043847503006,0.31593334636958526,0.3307615977476527,0.3488114060816188,0.33900571270484103,0.352727546077141,0.3596967268269766,0.33011163482023226,0.3362526941232252,0.32645592744054336,0.3681717704749362,0.3774164128882179,0.3609731385228115,0.3468833314775613,0.30012277187342135,0.3294555922550424,0.35309859709580377,0.3322909625809417,0.3151247067321171,0.2686552864920062,0.3228886910775676,0.31169312289253565,0.34014956195500046,0.30839336460589317
6,0.3127413771342481,0.3117480329877642,0.3017357039551286,0.31664716054026193,0.3344853312042899,0.32488100049961266,0.3383667981816638,0.34536584071428345,0.3160571855541206,0.32207266457202904,0.31204791577423824,0.3539666399870228,0.3629498065891788,0.3467435690188271,0.33273588687525496,0.28609257019674755,0.31518363040358455,0.3389472520567744,0.3180750177861334,0.3007300796648341,0.25452919135973834,0.30859558669847625,0.29762254814083977,0.3257936197749256,0.2939476431583322
7,0.2862306510300982,0.28543560834096604,0.27553991076199197,0.29028901098690973,0.30780041154355786,0.29850857225719035,0.31151341143842803,0.3185216350789818,0.28988956843278035,0.2956396849118388,0.28522363135344453,0.327198547671515,0.33574471977619835,0.31997862919208087,0.30617951276387656,0.2601001449715425,0.28857236560195254,0.31237005150110264,0.29152483106084065,0.2739322984659428,0.22878674620923037,0.28214420438800475,0.2713932897611617,0.29896882361895044,0.2669715653040906
8,0.2547348789911383,0.2541668819380438,0.2444093071735945,0.25855630076180297,0.2757870755024205,0.2667658005841021,0.2791681937724531,0.286119062197028,0.2584830720830123,0.2638828368507638,0.25308368734290476,0.2946621417268786,0.3028011722413305,0.28751283628786356,0.27403210771815456,0.22906711137161678,0.2566001120509197,0.2801799977690654,0.2595647300526376,0.2418211334856407,0.19858106186420002,0.25062668602094024,0.23987316943558357,0.26668287143262015,0.2345543054367959
9,0.23321833766139322,0.23280684243582403,0.223147174191427,0.23599958155117334,0.2537547543216229,0.24487597169235953,0.25683662888324876,0.26371277019168204,0.23687689348724458,0.24201165420254311,0.23031052386246934,0.27204813810358336,0.27995543416749863,0.2649829891104301,0.2517635354540286,0.20713411722982872,0.2339039455620503,0.2578719755034919,0.23684751299997972,0.21906672517616596,0.17748070089081364,0.22871924140506508,0.21749572047393076,0.24373544225005014,0.21153701382432744
10,0.45310601893696506,0.4481059482556229,0.4541063156072796,0.46910654462673246,0.45810566021122895,0.46610610782167994,0.4741059069302923,0.4741056685211772,0.4611062143785583,0.46510623411252794,0.4741067407650401,0.49010562771252775,0.4991051626320759,0.49010584854114236,0.48010625582914523,0.46210704495875915,0.47310666359829917,0.4781060134530729,0.4741065588859161,0.4741071191717661,0.4441976018312431,0.45910637250475306,0.46910704502776995,0.4781064273279979,0.4770246141654947
11,0.3737193712370862,0.3706118074450598,0.3656136105689324,0.38196237441366787,0.38982788949238467,0.38708609813915446,0.39954535609445474,0.40327052231135413,0.37852889360895997,0.3841443413009763,0.37966977462204676,0.4158811019846551,0.42595018875086343,0.4118984250061002,0.3975290356856076,0.3535226821350266,0.380987959604548,0.40175206640084976,0.38519851679008626,0.3702884367976389,0.31388292732679085,0.3723678076037139,0.3657734046150146,0.3917740149485086,0.3628402764656078
12,0.33127584106797436,0.32841458406058494,0.3218274284275447,0.3378889399361844,0.3486805449202585,0.34484119926171064,0.35774907060834865,0.36189878311002005,0.3357633474363253,0.341314675514657,0.3351859542856457,0.3742769893857127,0.3841682243198407,0.3693034713045626,0.35438230314038704,0.3078153712420713,0.33698814498601876,0.35926625811252466,0.3408286370198874,0.32491696959012406,0.2698918225401785,0.32849079434211303,0.32054696810370287,0.3481465529047346,0.31739397146064396
13,0.30108782715632093,0.2981118412144469,0.29165851970445666,0.3070216955372805,0.3179703471626687,0.3142930483411357,0.3267792408490074,0.33072390167243015,0.30546236445100355,0.31061074436314123,0.3042922165926184,0.3430468186858831,0.3526363247808331,0.33816962460070604,0.323167032891966,0.27738572860273564,0.3063429963023254,0.3279476071437021,0.30963461017535726,0.29406043305346014,0.23994842309154696,0.29786772943894296,0.289804287518215,0.3170436576106306,0.2858429287617299
14,0.27448329400460286,0.2715472249173439,0.2650766865198185,0.27962938867469095,0.2907533928322284,0.28716614917085964,0.2992123527937155,0.3029975654540267,0.27861681295716634,0.2834324353733883,0.27670600953706065,0.31509889525982504,0.3244294721603605,0.31027799385480315,0.29536858152009376,0.2504194518464283,0.2789715451069102,0.30013926232845256,0.2819202738205131,0.2664006412726817,0.21381072480757116,0.2708855679823767,0.262400162880068,0.28931175686888816,0.25758971048578105
