,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24
0,0.3213634223667544,0.3004546589153386,0.2774267902397847,0.27675131822478366,0.30507012193175026,0.33924872304799003,0.3524232209052775,0.3283537036210924,0.32053053539588744,0.3289937616065634,0.3693770286757298,0.33431142790597995,0.3583269796470696,0.36420049740534166,0.3185560621451558,0.35294113464224963,0.36317276504936047,0.3390466666201821,0.3621852007365805,0.321538923058466,0.37625068561069214,0.35502469646503415,0.33318581998203345,0.33097261571952513,0.3524232209052775
1,0.2964547299108827,0.27588035493988067,0.2529380360103887,0.2522282181225467,0.27986939199531713,0.31407483443640305,0.32718891026740315,0.3034759036944492,0.2958398746338123,0.3036745486086264,0.34403048963239174,0.309041396620827,0.33307976101340536,0.3389323723939787,0.2939342641506133,0.32732386560713395,0.3375546736361634,0.3136605244085957,0.3367318899459921,0.29668059902113,0.3508451541360298,0.32942736992068833,0.3076654820431809,0.305589231879633,0.32718891026740315
2,0.27544494655957313,0.25529886872677415,0.2324985890178966,0.2315401471558801,0.25862490141270017,0.2927487329522042,0.3056613908258241,0.28251707675098897,0.27504422749261753,0.2823067757230222,0.3223657330222982,0.2875333328290748,0.31159548773479545,0.3174981720803758,0.2732228972662479,0.30554836296556703,0.315618140793527,0.2921570326134091,0.31503337979199886,0.2756348888121801,0.32917512517948305,0.30762279936632275,0.2858666672267627,0.28414082459911844,0.3056613908258241
3,0.2531987397975104,0.2336199028756163,0.21102325500809851,0.209632459802942,0.23613878427723944,0.2700940390585601,0.2826721961213659,0.2603443425764001,0.25304874607428013,0.2596716397030312,0.2991962564925925,0.2646049361734313,0.2886959913925397,0.2947060599688778,0.2513371466222698,0.28235679228269034,0.29212537825891177,0.26931547456998023,0.29187399719733553,0.25328889048249326,0.3060363506485036,0.28436341848079455,0.26256528312853983,0.26139935654247975,0.2826721961213659
4,0.23395000041160097,0.21493883449102888,0.19255377803104526,0.19067581282595283,0.21668780838239768,0.25044138068254335,0.26264635895615696,0.2411724153370932,0.2340335083560782,0.24007902584412366,0.2789898676285989,0.2446595510555311,0.26877821374746785,0.2749186213708032,0.232430763772045,0.2621969839784914,0.2716139858646532,0.24950145477198724,0.2717081358807832,0.23391190181991395,0.285881752256239,0.2641193573695961,0.24225152609879064,0.2417004159990703,0.26264635895615696
5,0.3032797825504304,0.28411975954453417,0.26136965842273235,0.2587651485354223,0.28550368877408483,0.3197711628213727,0.33197614109498635,0.31062930560071683,0.3034903986197019,0.3094088079829531,0.34855251427501716,0.313669374876332,0.33834086039388606,0.3446730013739241,0.30188765403566875,0.33152676611732074,0.34079491091815844,0.31883123691081666,0.34116502614440686,0.3030928268734192,0.3555929770789228,0.3334491395084254,0.31084991384538546,0.3108813410525756,0.33197614109498635
6,0.288961180506087,0.2700470644093017,0.2470616256173027,0.24482393248729192,0.27113919687826143,0.30562557225468,0.31779808290834,0.296244592654347,0.28925089009662736,0.2952430091732747,0.3344184284458785,0.29928899599008896,0.32407692146675926,0.3303217881283048,0.2875962182700085,0.3172034688797135,0.3266467295836164,0.3045522235740428,0.32683870961675365,0.2888597671197454,0.34141215992177065,0.319162133682326,0.2964676798604884,0.29678711957872744,0.31779808290834
7,0.26255823195432504,0.24424200341403207,0.22103667676669536,0.21905691607539457,0.24461841257997818,0.2792990670949286,0.29124099674676973,0.2697741476479146,0.2630478969451205,0.26894596554222566,0.30784675531561617,0.27249255113427,0.29745466594137504,0.30363959813822583,0.2613661783914753,0.290437374706024,0.29995439813894276,0.27799053589509504,0.3000337225830447,0.2625054299464697,0.31480920021180353,0.29240347672488987,0.26952825330239244,0.2705470084837921,0.29124099674676973
8,0.23122556908821976,0.2137646841423518,0.19060157742734318,0.18836298853137962,0.21311832578883663,0.247721879301124,0.2591689517796206,0.23845488174811277,0.23200498954411275,0.23749083566840992,0.27562671100228475,0.24034387008978883,0.26543380599421085,0.27169948797119664,0.23038795283169028,0.25821202797437853,0.267463867531945,0.24616140794021724,0.2677181392134414,0.23107281325170123,0.28262884993327214,0.2600990000169728,0.23702279895402018,0.23905809841427206,0.2591689517796206
9,0.20917013290416175,0.19238193148708943,0.16938676991472992,0.16670334422254554,0.19093107288952565,0.2253328820198565,0.23632088898251777,0.21645308879785766,0.21017918331909685,0.2152302879337729,0.25327940291014867,0.21754377762438873,0.24335674565908935,0.24975306520452661,0.20865305873695367,0.23530272974750108,0.24418942759574772,0.2236074650829013,0.24472341122194086,0.20887162200891873,0.2603477311322698,0.2370900301329379,0.21387798163541671,0.21672433961291726,0.23632088898251777
