,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24
0,0.39511946777571183,0.4108662631412414,0.3900717496256872,0.4009090204412328,0.42198443575216626,0.3671821635181505,0.4068157921640965,0.3732725084610368,0.3670467662899341,0.3742334212535164,0.36636445299778736,0.39980666073587967,0.3861859002988314,0.36975897841494676,0.3861859002988314,0.35294113464224963,0.3670467662899341,0.37284362772287943,0.35421213473033025,0.35701766228420034,0.377111684281326,0.3743697036647998,0.3889390918661423,0.3691430369805947,0.3523091195520946
1,0.3695059722147142,0.3849376609637217,0.36439002914802593,0.3750142652585434,0.39612843722757973,0.34181857353723827,0.38085798809317806,0.34789421615841604,0.34143343861036973,0.34872588391276943,0.3410872400535371,0.3738631600849677,0.36054502923764425,0.34372423021968,0.36054502923764425,0.32732386560713395,0.34143343861036973,0.34692925209485154,0.3286449650417913,0.33112354058406956,0.3515035503770537,0.3490288974094684,0.3631756240907151,0.34362501436436554,0.3268028737886099
2,0.34761155142332,0.3627453192499187,0.34242497951943923,0.3528423749331392,0.3739606464059523,0.3202551364283246,0.3586578168181216,0.3262505252899032,0.31958901440764537,0.32691489529918627,0.31953413647872353,0.35169128278193285,0.3385655398324461,0.32144827934764253,0.3385655398324461,0.30554836296556703,0.31958901440764537,0.324774897540134,0.30675871347702366,0.3088751574912888,0.32962226399722433,0.32737752725219166,0.3411812648681724,0.32185763632320613,0.3049436500447471
3,0.3241948539868064,0.33898633173319603,0.31892266179527906,0.3290984073944491,0.3501974192485561,0.297286961169545,0.334904328592892,0.3031424153094853,0.29626600112059137,0.30358180235100385,0.29652642516769456,0.32798109419794536,0.31500762825835754,0.2976055038305408,0.31500762825835754,0.28235679228269034,0.29626600112059137,0.3010775240772935,0.283325303416291,0.28498624587495147,0.3062265426454816,0.3042292434017197,0.3176802875921996,0.29861361698018174,0.28151880434016713
4,0.30377134716789267,0.3182474093105297,0.29841739047181526,0.30836787077322064,0.3294336688373833,0.2773200436101612,0.3141797891956384,0.2830163212544572,0.2759519737281482,0.2832274708906677,0.27649046672843886,0.30730337419395815,0.29442600085487014,0.27679725942165406,0.29442600085487014,0.2621969839784914,0.2759519737281482,0.2804069210024119,0.26286962933609137,0.2640851860747712,0.28582613503430404,0.28404610613818826,0.29719868183584064,0.27836628121446727,0.2610565266793438
5,0.37355173900446714,0.3880278011471041,0.3681717704749362,0.3781447234827797,0.3992140606739577,0.34703126843284504,0.3839601810322128,0.352727546077141,0.34551462037456643,0.352790117537086,0.3461378210410542,0.3770837660305326,0.36407335516748535,0.3459781844751594,0.36407335516748535,0.33152676611732074,0.34551462037456643,0.3498638112660356,0.3318794531568923,0.33290106646645834,0.35547348934691936,0.3536934604508035,0.36695306183896154,0.34792892786088553,0.3300663505001447
6,0.3593365003024176,0.37381284516055163,0.3539666399870228,0.36385736922586487,0.3847652469785352,0.33260258042005475,0.3695637676959114,0.3383667981816638,0.33123541019199265,0.3383593632821353,0.33173942263630857,0.36277294979452995,0.34972475234558187,0.33174695970863743,0.34972475234558187,0.3172034688797135,0.33123541019199265,0.3357389500547006,0.31752483641734697,0.3185441024623523,0.34104980933503576,0.3395365832356633,0.35258173217482086,0.33380897974903073,0.3157144630454628
7,0.3325829413315174,0.3469565962819641,0.327198547671515,0.33689542594897126,0.357535390123066,0.30572404132620484,0.34245336177695335,0.31151341143842803,0.30445072650715654,0.31130603453135197,0.30485847479407635,0.3358128654307403,0.3227041590442065,0.3048605255844417,0.3227041590442065,0.290437374706024,0.30445072650715654,0.3090486812255941,0.2905557854577745,0.29140824989426406,0.31400106520523563,0.31294213574288116,0.3255980168723067,0.3072671922622179,0.28873502690476416
8,0.3001094737267343,0.3147339769508041,0.2946621417268786,0.3040773857380173,0.32498723968438514,0.27350593961842806,0.31006393946037286,0.2791681937724531,0.27206102511778907,0.27864759083607626,0.27254692876976927,0.30306006177437017,0.28989962821344945,0.27208957134659095,0.28989962821344945,0.25821202797437853,0.27206102511778907,0.2765029755071178,0.25789967994835905,0.2583296895810898,0.28133361199525264,0.28072255074162683,0.29295049918351024,0.27508676456554265,0.2560448606449523
9,0.2775626359564925,0.2918701104042249,0.27204813810358336,0.28123763631914606,0.3019529131275409,0.2513413045586429,0.2871508204585867,0.25683662888324876,0.2489649118922626,0.2560572375619273,0.25027219826193714,0.28029846132481856,0.2671126687508747,0.24859129744219818,0.2671126687508747,0.23530272974750108,0.2489649118922626,0.25316013370934687,0.2345908247588932,0.23460769113950522,0.25872953960276024,0.2583891259546174,0.2703311584898459,0.25276951657546753,0.2327008958693525
10,0.4446677586504973,0.42297467953854606,0.49010562771252775,0.5041053215228541,0.5301036291343861,0.4671058685536436,0.4911047677926458,0.4741059069302923,0.4841064380929164,0.488106228782285,0.47610614543207974,0.5021051796528427,0.5001060340217687,0.5011068767307516,0.5001060340217687,0.47910673160485906,0.4841064380929164,0.4991066428275417,0.48910713516601334,0.4971074305390055,0.4901061094131731,0.48010604814830055,0.4841055155517981,0.48210631045912794,0.48810723336734385
11,0.3899418397003048,0.37403959681941956,0.4158811019846551,0.4280962831691723,0.451534230156186,0.3928819404496207,0.4257782973455375,0.39954535609445474,0.3977740516125811,0.4047565026222942,0.3951440363871124,0.4272061074961945,0.41675583513507053,0.403836864863041,0.41675583513507053,0.38611675050583155,0.3977740516125811,0.4061164510812666,0.3878346498122661,0.39117901798289706,0.40714231306541865,0.40225563375167145,0.4129530695270443,0.3991430021337805,0.3852592448888526
