,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24
0,0.29140875062303817,0.3246281239255859,0.35837512725720133,0.3295317533717856,0.3130780176898222,0.31968686822582837,0.3391333466137666,0.34749958099197004,0.34023744571627984,0.3185560621451558,0.3412319088322405,0.3167064228688157,0.3609692310275435,0.33795369412999543,0.31431352305902693,0.3344050291280154,0.31646906966451527,0.3463859585900449,0.3345008950001,0.3199303824006714,0.3342549765096267,0.34608320942610793,0.32633999441432254,0.333513095953143,0.3389841821465926
1,0.26712711509099235,0.3001996233490265,0.3333155474476849,0.3048166568466175,0.28809682930081054,0.2953653402476015,0.31418019602072933,0.32258902287838426,0.3150315242206855,0.2939342641506133,0.31628872343207304,0.2923187399794483,0.33552388325989363,0.3125201560188863,0.289138376022596,0.3096266903094282,0.29183870871538153,0.3214189193605251,0.30956720419589256,0.29445538270007016,0.30944322532885205,0.32081973900967337,0.30157842240661376,0.3086121787529644,0.31341158374461403
2,0.2469971852186772,0.27972375853928005,0.31207756800233294,0.28398472999557245,0.2671692747841066,0.27500803524443307,0.29325707891309993,0.3014914210240169,0.29366545799186605,0.2732228972662479,0.2953146273949605,0.27185450004269085,0.3139857352334715,0.2910102708680596,0.26776930638995705,0.2887807544732073,0.2711678394263071,0.30030990066422747,0.28843477070259255,0.27289990418576715,0.2886463278460464,0.29947348330782375,0.28079862121088756,0.2875202093055574,0.2916728360581773
3,0.22595052962923304,0.25814358376866336,0.28950976197608286,0.2619385628798968,0.2451210034733785,0.25357523964413714,0.27119883511639087,0.2790841719792172,0.27095808959380724,0.2513371466222698,0.2731566276359719,0.25026918737627885,0.29111951930609264,0.2681884903160095,0.2450356692489923,0.26675028985764404,0.2493618418749954,0.2779191725938021,0.26597841301034364,0.2500213758338376,0.26672729885884094,0.27684116871359676,0.25887840252612676,0.2651169527101629,0.268519507876835
4,0.20791833572336077,0.23953954873670688,0.26992807061424956,0.2428711462320098,0.22611781223040897,0.23511343298848128,0.25217728789416743,0.25964979400211147,0.25125271317069925,0.232430763772045,0.2540181455379521,0.2316491301583046,0.2712922940409451,0.24840962503506972,0.22529176789019448,0.2477169396266623,0.23054917019917207,0.2585185170693785,0.24649314003339878,0.23018756927609962,0.24783015193950636,0.2572375400960552,0.23996743424822867,0.24568469649261973,0.24839239192259602
5,0.2773752259869845,0.30925077355939073,0.3396824506173704,0.3124337928784281,0.29544759436923834,0.3048246578111651,0.32193166789728833,0.3292971483147268,0.3205824953095286,0.30188765403566875,0.32377252554107305,0.3012117768047229,0.341003518863629,0.31773940717389915,0.2938901556367894,0.31742816444934613,0.3000060604627958,0.32816587138199377,0.31582292217222824,0.29900344966778675,0.3175845319426272,0.32680018674247346,0.3096147885608439,0.3150144786314492,0.317402215743397
6,0.2634222342439363,0.2951131816011442,0.32557569383809243,0.298177744723577,0.2812384820937608,0.2908488162717907,0.3075742605466267,0.31498451190476645,0.3064608718558555,0.2875962182700085,0.30947110110441495,0.28696535824575004,0.32667302019944294,0.3034437564931381,0.2794683045369945,0.3031079051782177,0.28566870556610924,0.3138353732780751,0.3016037396756801,0.28458845824171086,0.30336138934471685,0.31257988173854295,0.2952675118519773,0.300770747893463,0.3030990957525723
7,0.23808191162061268,0.2692282064210379,0.29931307879777524,0.2719249353142855,0.25513896048043144,0.26524043061528974,0.28123472287106405,0.2884845780588758,0.28014559589899724,0.2613661783914753,0.28315134940611886,0.2609145046133434,0.3000325726549193,0.2768842815265009,0.25270220079023964,0.27678901838399456,0.2594224679744229,0.28733778937373006,0.275221603601558,0.2578353701155452,0.277262192923844,0.28618795169018313,0.26897201384407754,0.2743763381133279,0.2763772039533923
8,0.20844051442203354,0.23870873455356498,0.2677992991532176,0.24080190637560803,0.22427235198388476,0.23501249559344184,0.25016420868497086,0.25689734271102727,0.24853741708116503,0.23038795283169028,0.25197936796968495,0.23025919569367725,0.26814227416869135,0.24510450260208302,0.22074840732827963,0.2456683894052412,0.22852671007435296,0.2558025124633934,0.24368609808530176,0.22589495190033831,0.24643179249906777,0.2546311233756717,0.23798222825774337,0.24287201056204472,0.2442092787156998
9,0.18777876644898134,0.21799153834264476,0.24611948342876275,0.21890985336708985,0.2025960869102765,0.2144844934346806,0.2290517494321124,0.23526667007715837,0.22610480372339362,0.20865305873695367,0.2307372351646658,0.20880361445480808,0.24623134487943724,0.22260816740946637,0.19816286784305898,0.2244863767860713,0.20689711255340792,0.23423196129359491,0.2213788147017658,0.2033179745987185,0.22546832510063639,0.23297511751447098,0.21694066974715087,0.22060882131318485,0.2213426799629378
